"word","freq"
"jusknowbyk_solo",0.000100879670728755
"justiceforjohnnydepp",0.000100879670728755
"justiceforkarnalfarmers",0.000100879670728755
"justsoupstips",0.000100879670728755
"k12educators",0.000100879670728755
"ka3nathebosslady",0.000100879670728755
"kagaznahidikhayenge",0.000100879670728755
"kalaingareverywhere",0.000100879670728755
"kallo",0.000100879670728755
"karnatakawithrahul",0.000100879670728755
"kartaastanaanyar07",0.000100879670728755
"kasesefloods",0.000100879670728755
"kashmirblackday",0.000100879670728755
"kashmirilivesmatter",0.000100879670728755
"kashmiris",0.000100879670728755
"kate",0.000100879670728755
"kateslucky8",0.000100879670728755
"kdnbersamaanda",0.000100879670728755
"keep",0.000100879670728755
"kelapa",0.000100879670728755
"kelloggsuk",0.000100879670728755
"kementeriandalamnegeri",0.000100879670728755
"kendalnutricare",0.000100879670728755
"kenyaugandarelations",0.000100879670728755
"kerala_destinations",0.000100879670728755
"kerala_tour_package",0.000100879670728755
"kerja3ersama",0.000100879670728755
"ketolife",0.000100879670728755
"ketolifestyle",0.000100879670728755
"ketomeals",0.000100879670728755
"khabarhub",0.000100879670728755
"kidneyhealthchallenge",0.000100879670728755
"kidscutpalmoil",0.000100879670728755
"kigomadc",0.000100879670728755
"killingorangutans",0.000100879670728755
"kingsroad",0.000100879670728755
"klcc",0.000100879670728755
"knews",0.000100879670728755
"knorr",0.000100879670728755
"knowthefacts",0.000100879670728755
"kobe",0.000100879670728755
"københavn",0.000100879670728755
"kopipagi",0.000100879670728755
"korindoharibumi",0.000100879670728755
"koyambedumarket",0.000100879670728755
"krfoodsng",0.000100879670728755
"krpr",0.000100879670728755
"kush",0.000100879670728755
"laboratory",0.000100879670728755
"labourday",0.000100879670728755
"lagosfoodie",0.000100879670728755
"lahore",0.000100879670728755
"lait_en_poudre",0.000100879670728755
"lame",0.000100879670728755
"lamiliwannaloveyou",0.000100879670728755
"lampung",0.000100879670728755
"lastchancetosee",0.000100879670728755
"lastlonger",0.000100879670728755
"latenightonmaxfm",0.000100879670728755
"ldl",0.000100879670728755
"ldthefoodie",0.000100879670728755
"leaf",0.000100879670728755
"leone",0.000100879670728755
"lesssmoke",0.000100879670728755
"letsdoit",0.000100879670728755
"letter",0.000100879670728755
"letthetruthbetold",0.000100879670728755
"levelingtheplayingfield",0.000100879670728755
"leviathan",0.000100879670728755
"levies",0.000100879670728755
"lhhnyreunion",0.000100879670728755
"lifehack",0.000100879670728755
"lifeonland",0.000100879670728755
"lifesciences",0.000100879670728755
"limitedscope",0.000100879670728755
"lindungi",0.000100879670728755
"litechnews",0.000100879670728755
"lithuania",0.000100879670728755
"liveindex",0.000100879670728755
"livetradenews",0.000100879670728755
"livingincomeguaranteed",0.000100879670728755
"llangennith",0.000100879670728755
"lmpo",0.000100879670728755
"location",0.000100879670728755
"lokercot",0.000100879670728755
"loloct1st",0.000100879670728755
"long",0.000100879670728755
"look",0.000100879670728755
"loréal",0.000100879670728755
"lose",0.000100879670728755
"lovenutella",0.000100879670728755
"lovepalmoil",0.000100879670728755
"low",0.000100879670728755
"lowcarbon",0.000100879670728755
"lowonganpekerjaan",0.000100879670728755
"lseresearchshowcase",0.000100879670728755
"lumber",0.000100879670728755
"lumpur",0.000100879670728755
"lunchtimeactivist",0.000100879670728755
"lunchtimeafrica",0.000100879670728755
"lungsoftheearth",0.000100879670728755
"lupinepublishers",0.000100879670728755
"lushlabs",0.000100879670728755
"lushoxfordstreet",0.000100879670728755
"luvwhatyoudo",0.000100879670728755
"luxtravelchat",0.000100879670728755
"lwqm",0.000100879670728755
"m2m",0.000100879670728755
"ma",0.000100879670728755
"macbook",0.000100879670728755
"madashell",0.000100879670728755
"madeinaustralia",0.000100879670728755
"madeindevon",0.000100879670728755
"madeintheuk",0.000100879670728755
"mahb",0.000100879670728755
"mainemendoza",0.000100879670728755
"makeabandgreener",0.000100879670728755
"makeabandhealthier",0.000100879670728755
"makeindiahealthy",0.000100879670728755
"maku",0.000100879670728755
"malasyia",0.000100879670728755
"malawi",0.000100879670728755
"malaysianpalmo",0.000100879670728755
"malaysianpalmoiltips",0.000100879670728755
"malaysiansustainablepalmoil",0.000100879670728755
"manager",0.000100879670728755
"mandilaxdotcom",0.000100879670728755
"mands",0.000100879670728755
"manmadeplanet",0.000100879670728755
"mapiripan",0.000100879670728755
"marathonbetng",0.000100879670728755
"marieclaire",0.000100879670728755
"maritimenews",0.000100879670728755
"marketfailure",0.000100879670728755
"marketprices",0.000100879670728755
"marketrunz",0.000100879670728755
"marketsupdate",0.000100879670728755
"marksandspencers",0.000100879670728755
"marmite",0.000100879670728755
"marmitepeanutbutter",0.000100879670728755
"masacrepalm",0.000100879670728755
"massbalance",0.000100879670728755
"maya",0.000100879670728755
"mazibybyethread",0.000100879670728755
"mco435",0.000100879670728755
"mdgs",0.000100879670728755
"mechanicalengineering",0.000100879670728755
"mediamonday",0.000100879670728755
"medicalresearch",0.000100879670728755
"mediterraneandiet",0.000100879670728755
"melanesia",0.000100879670728755
"membersnews",0.000100879670728755
"memoir",0.000100879670728755
"memories",0.000100879670728755
"memoriesfromthefuture",0.000100879670728755
"mens",0.000100879670728755
"mentawai",0.000100879670728755
"menthaoil",0.000100879670728755
"meols",0.000100879670728755
"merapun",0.000100879670728755
"mesikaadurovideo",0.000100879670728755
"metals",0.000100879670728755
"meth",0.000100879670728755
"meufta",0.000100879670728755
"mfp",0.000100879670728755
"microcredit",0.000100879670728755
"middle_east",0.000100879670728755
"middlewich",0.000100879670728755
"mihas",0.000100879670728755
"miketrends",0.000100879670728755
"mile12market",0.000100879670728755
"milestone",0.000100879670728755
"milieudefensie",0.000100879670728755
"millingmagazine",0.000100879670728755
"mindblown",0.000100879670728755
"mindfires",0.000100879670728755
"minibars",0.000100879670728755
"mischiefmovienight",0.000100879670728755
"missionoil",0.000100879670728755
"mitigation",0.000100879670728755
"mlm",0.000100879670728755
"mmclimatecontrol",0.000100879670728755
"mncsekuritas",0.000100879670728755
"mnm",0.000100879670728755
"mobilemarketing",0.000100879670728755
"momlife",0.000100879670728755
"mondayhustle",0.000100879670728755
"monkeybusiness",0.000100879670728755
"monkeymagic",0.000100879670728755
"monmouthshire",0.000100879670728755
"moomin",0.000100879670728755
"mopan2012",0.000100879670728755
"moroccan",0.000100879670728755
"moseley",0.000100879670728755
"mostread",0.000100879670728755
"mothersgurukulreads",0.000100879670728755
"moveyourmoney",0.000100879670728755
"mrjohnvideo_lezlee",0.000100879670728755
"mrkipling",0.000100879670728755
"msf",0.000100879670728755
"msmefacts",0.000100879670728755
"mtuc",0.000100879670728755
"mtvhottest",0.000100879670728755
"muara",0.000100879670728755
"mufg",0.000100879670728755
"mulu",0.000100879670728755
"mumbox",0.000100879670728755
"murmuration",0.000100879670728755
"murrayburnlife",0.000100879670728755
"muscle",0.000100879670728755
"music4hrds",0.000100879670728755
"muslimsconnect",0.000100879670728755
"mvpsundayquizvol2",0.000100879670728755
"mybantu",0.000100879670728755
"myecocost",0.000100879670728755
"myhustle",0.000100879670728755
"myopinion",0.000100879670728755
"n",0.000100879670728755
"n3tollroute",0.000100879670728755
"naebeambitious",0.000100879670728755
"nairobi",0.000100879670728755
"namesofafricanporn",0.000100879670728755
"nasako",0.000100879670728755
"nationalfishandchipsday",0.000100879670728755
"nationalnutelladay",0.000100879670728755
"nationalpolitics",0.000100879670728755
"nationaltoastday",0.000100879670728755
"nature_science",0.000100879670728755
"naturelover",0.000100879670728755
"naturemw",0.000100879670728755
"naturenow",0.000100879670728755
"naturephotography",0.000100879670728755
"ncr",0.000100879670728755
"ndn",0.000100879670728755
"neanominees",0.000100879670728755
"negative",0.000100879670728755
"nengiofguinness",0.000100879670728755
"neoerica",0.000100879670728755
"neoliberal",0.000100879670728755
"nerd",0.000100879670728755
"nestlefail",0.000100879670728755
"nestles",0.000100879670728755
"network",0.000100879670728755
"newblog",0.000100879670728755
"newbritain",0.000100879670728755
"newin",0.000100879670728755
"newproduct",0.000100879670728755
"news24headlines",0.000100879670728755
"newsbites",0.000100879670728755
"newsintweetscom",0.000100879670728755
"newspicks",0.000100879670728755
"newstoday",0.000100879670728755
"nf",0.000100879670728755
"nft",0.000100879670728755
"ni14",0.000100879670728755
"niappalumni",0.000100879670728755
"niche",0.000100879670728755
"nickiday",0.000100879670728755
"nieuws",0.000100879670728755
"nigerdeltawithoutoil",0.000100879670728755
"nigeriaat55",0.000100879670728755
"nigerianproverb",0.000100879670728755
"nigeriastyle",0.000100879670728755
"nightmare",0.000100879670728755
"nitc13",0.000100879670728755
"nkaticake",0.000100879670728755
"nkontomire",0.000100879670728755
"nm",0.000100879670728755
"nochildlabour",0.000100879670728755
"nodeforestaionforpalmoil",0.000100879670728755
"nogood",0.000100879670728755
"nokill",0.000100879670728755
"nomoredeforestation",0.000100879670728755
"noni",0.000100879670728755
"nonviolence",0.000100879670728755
"noorreads",0.000100879670728755
"nopepsico",0.000100879670728755
"northwich",0.000100879670728755
"notonmybody",0.000100879670728755
"nottingham",0.000100879670728755
"nourish",0.000100879670728755
"nowlistening",0.000100879670728755
"nowmasturbating",0.000100879670728755
"nowthatarsenalhaswonatrophy",0.000100879670728755
"nrc_caa",0.000100879670728755
"nsmqinknust",0.000100879670728755
"nspoli",0.000100879670728755
"nstflash",0.000100879670728755
"nuclearweapons",0.000100879670728755
"nuffsaid",0.000100879670728755
"nutraceuticals",0.000100879670728755
"nutsaboutnuts",0.000100879670728755
"nuttela",0.000100879670728755
"nuweshthrupkaew",0.000100879670728755
"nycomp",0.000100879670728755
"nydeclarationonforests",0.000100879670728755
"nyufa",0.000100879670728755
"oag",0.000100879670728755
"oakscpgloballearning",0.000100879670728755
"oaustories",0.000100879670728755
"ocado",0.000100879670728755
"occupyqub",0.000100879670728755
"occupyseattle",0.000100879670728755
"odogwu",0.000100879670728755
"ofeakwu",0.000100879670728755
"office",0.000100879670728755
"offset",0.000100879670728755
"ogunstate",0.000100879670728755
"ohio",0.000100879670728755
"oilandgasindustry",0.000100879670728755
"oilpalmcultivation",0.000100879670728755
"oilpam",0.000100879670728755
"ok",0.000100879670728755
"okizona",0.000100879670728755
"okonatur",0.000100879670728755
"okro",0.000100879670728755
"olarika",0.000100879670728755
"olchfa",0.000100879670728755
"olevels",0.000100879670728755
"omega",0.000100879670728755
"omgghana",0.000100879670728755
"ommcomnews",0.000100879670728755
"one",0.000100879670728755
"onecameroon",0.000100879670728755
"ongt",0.000100879670728755
"onitsha",0.000100879670728755
"only",0.000100879670728755
"ontheblog",0.000100879670728755
"onthisday",0.000100879670728755
"operations",0.000100879670728755
"opgabon",0.000100879670728755
"opportunities",0.000100879670728755
"orangu",0.000100879670728755
"orangutangenocide",0.000100879670728755
"orangutanlove",0.000100879670728755
"orangutns",0.000100879670728755
"oregonzoo",0.000100879670728755
"organicfoods",0.000100879670728755
"organicproducts",0.000100879670728755
"originofapartheid",0.000100879670728755
"origintrail",0.000100879670728755
"orphaned",0.000100879670728755
"orphans",0.000100879670728755
"ots",0.000100879670728755
"ourmilitaryiscapable",0.000100879670728755
"ourplanetourbusiness",0.000100879670728755
"ownorrent",0.000100879670728755
"pabriksawit",0.000100879670728755
"packagefree",0.000100879670728755
"pakistanzindabadmovement",0.000100879670728755
"pakunitesmuslimworld",0.000100879670728755
"pakustv",0.000100879670728755
"palak",0.000100879670728755
"pallmoil",0.000100879670728755
"palm_oil_plantation",0.000100879670728755
"palm4all",0.000100879670728755
"palmbasedproducts",0.000100879670728755
"palmbenefit",0.000100879670728755
"palmcow",0.000100879670728755
"palmdonewrong",0.000100879670728755
"palmexthailand",0.000100879670728755
"palmocorner",0.000100879670728755
"palmoffpalmoil",0.000100879670728755
"palmoikills",0.000100879670728755
"palmoilanalytics",0.000100879670728755
"palmoilbiofuels",0.000100879670728755
"palmoilbuyersscorecard",0.000100879670728755
"palmoilcoid",0.000100879670728755
"palmoilcompanies",0.000100879670728755
"palmoilderivatives",0.000100879670728755
"palmoildestruction",0.000100879670728755
"palmoildetective",0.000100879670728755
"palmoilexport",0.000100879670728755
"palmoilfields",0.000100879670728755
"palmoilfreeskincare",0.000100879670728755
"palmoilgood",0.000100879670728755
"palmoilkillsorangutans",0.000100879670728755
"palmoilnotvegan",0.000100879670728755
"palmoilrecipe",0.000100879670728755
"palmoilsupplier",0.000100879670728755
"palmoiltoday",0.000100879670728755
"palmoilwaste",0.000100879670728755
"palmpay",0.000100879670728755
"palmpaynewyearfestival",0.000100879670728755
"palmsugar",0.000100879670728755
"pamol",0.000100879670728755
"papermoney",0.000100879670728755
"papk13",0.000100879670728755
"parent",0.000100879670728755
"paris2015",0.000100879670728755
"parisclimatehoax",0.000100879670728755
"park",0.000100879670728755
"participation",0.000100879670728755
"party",0.000100879670728755
"passonpalmoil",0.000100879670728755
"pastries",0.000100879670728755
"pastry",0.000100879670728755
"patungankoin",0.000100879670728755
"paxex",0.000100879670728755
"pbwfoods",0.000100879670728755
"pcpeu",0.000100879670728755
"pdphouseofhunger",0.000100879670728755
"peak",0.000100879670728755
"peak_oil",0.000100879670728755
"peakoil",0.000100879670728755
"peanutoil",0.000100879670728755
"peasants",0.000100879670728755
"pei",0.000100879670728755
"pelatihan",0.000100879670728755
"pendulum",0.000100879670728755
"peoplecare",0.000100879670728755
"peraktoday",0.000100879670728755
"percent",0.000100879670728755
"perfectgift",0.000100879670728755
"personal",0.000100879670728755
"petani",0.000100879670728755
"petitie",0.000100879670728755
"pétition",0.000100879670728755
"petrobras",0.000100879670728755
"pgce",0.000100879670728755
"pharma24",0.000100879670728755
"phdlife",0.000100879670728755
"photograph",0.000100879670728755
"picinquiry",0.000100879670728755
"pickurbrain",0.000100879670728755
"pics",0.000100879670728755
"pictheproduct",0.000100879670728755
"picture",0.000100879670728755
"piercecounty",0.000100879670728755
"piersmorgan",0.000100879670728755
"pies",0.000100879670728755
"piggyback",0.000100879670728755
"pigoneer",0.000100879670728755
"pila16",0.000100879670728755
"pilf",0.000100879670728755
"pittsburgh",0.000100879670728755
"piyushgoyal",0.000100879670728755
"pk",0.000100879670728755
"pkb288",0.000100879670728755
"plaintain_flour",0.000100879670728755
"plam",0.000100879670728755
"planete",0.000100879670728755
"planetoverprofit",0.000100879670728755
"plasmon",0.000100879670728755
"plate",0.000100879670728755
"plateupforplanet",0.000100879670728755
"playtowin",0.000100879670728755
"pleasehelp",0.000100879670728755
"pleasestop",0.000100879670728755
"pledgeforparity",0.000100879670728755
"pledgesfortheplanet",0.000100879670728755
"pmln",0.000100879670728755
"poachers",0.000100879670728755
"policebrutality",0.000100879670728755
"pongraczinvasionwarri",0.000100879670728755
"porairos",0.000100879670728755
"porthmeor",0.000100879670728755
"portsmouth",0.000100879670728755
"post2015",0.000100879670728755
"postanunpopularfoodopinion",0.000100879670728755
"poster",0.000100879670728755
"potatochips",0.000100879670728755
"potential",0.000100879670728755
"potschina2018",0.000100879670728755
"potskl2016",0.000100879670728755
"potskorea",0.000100879670728755
"poultry",0.000100879670728755
"poundstretcher",0.000100879670728755
"powerful",0.000100879670728755
"powerhouselive",0.000100879670728755
"pplib",0.000100879670728755
"prataapsnacks",0.000100879670728755
"preeclampsia",0.000100879670728755
"presidentduterte",0.000100879670728755
"presidentialdebate",0.000100879670728755
"pressconference",0.000100879670728755
"pressure",0.000100879670728755
"preventing",0.000100879670728755
"pri",0.000100879670728755
"primetime",0.000100879670728755
"princetonu",0.000100879670728755
"privatesector",0.000100879670728755
"product_review",0.000100879670728755
"productofthemonth",0.000100879670728755
"products_amp_markets",0.000100879670728755
"profile",0.000100879670728755
"prosperafricaatwork",0.000100879670728755
"protectbiodiversity",0.000100879670728755
"protectearth",0.000100879670728755
"protectourforests",0.000100879670728755
"protectourspecies",0.000100879670728755
"protectourworld",0.000100879670728755
"protectpardise",0.000100879670728755
"protectrainforest",0.000100879670728755
"protestwithyourpurse",0.000100879670728755
"proudlynaija",0.000100879670728755
"proudmum",0.000100879670728755
"proudteacher",0.000100879670728755
"ptileadingeconomicreforms",0.000100879670728755
"publichealthcrisis",0.000100879670728755
"pudding",0.000100879670728755
"puducherry",0.000100879670728755
"pumpkinshapedsoap",0.000100879670728755
"pumpkinspicesoap",0.000100879670728755
"pune",0.000100879670728755
"putraclipping",0.000100879670728755
"queencocodotcom",0.000100879670728755
"queenwithacause",0.000100879670728755
"question",0.000100879670728755
"racingxtinction",0.000100879670728755
"rafly_bot_tweet2014",0.000100879670728755
"rainforestsafe",0.000100879670728755
"raiseawareness",0.000100879670728755
"rangalove",0.000100879670728755
"range",0.000100879670728755
"ras",0.000100879670728755
"rat",0.000100879670728755
"rawlingsgoeshome",0.000100879670728755
"rbdpalmolien",0.000100879670728755
"rbfmanila",0.000100879670728755
"rbi",0.000100879670728755
"readplenty",0.000100879670728755
"realfoodchallenge",0.000100879670728755
"reason",0.000100879670728755
"rebuildindonesia",0.000100879670728755
"record",0.000100879670728755
"redapesavingtheorangutan",0.000100879670728755
"redrawingasean",0.000100879670728755
"reducewaste",0.000100879670728755
"refsoyoil",0.000100879670728755
"regenerate",0.000100879670728755
"regenerative",0.000100879670728755
"regenerativeagriculture",0.000100879670728755
"rejectbjp_supportfarmers",0.000100879670728755
"religion",0.000100879670728755
"remain",0.000100879670728755
"remotemonitor",0.000100879670728755
"renewableenergydirective",0.000100879670728755
"reports",0.000100879670728755
"reprt",0.000100879670728755
"researchreport",0.000100879670728755
"respectnature",0.000100879670728755
"retaliate",0.000100879670728755
"revampthestamp",0.000100879670728755
"reviveeco",0.000100879670728755
"rfis16",0.000100879670728755
"riauhaze",0.000100879670728755
"riddim",0.000100879670728755
"right",0.000100879670728755
"rightsofthechild",0.000100879670728755
"riseup",0.000100879670728755
"rising",0.000100879670728755
"riskybusinessreport",0.000100879670728755
"riverdale",0.000100879670728755
"rixeurope",0.000100879670728755
"rjsmakesitbetter",0.000100879670728755
"rme",0.000100879670728755
"rnr2020",0.000100879670728755
"rnz",0.000100879670728755
"road",0.000100879670728755
"robeco",0.000100879670728755
"robern",0.000100879670728755
"rochasokorocha",0.000100879670728755
"rockchoir",0.000100879670728755
"rootsandshoots",0.000100879670728755
"rosemary",0.000100879670728755
"rpops",0.000100879670728755
"rrsa",0.000100879670728755
"rspbtitchwellmarsh",0.000100879670728755
"rspohotspothub",0.000100879670728755
"rspolabel",0.000100879670728755
"rt11",0.000100879670728755
"rtwchat",0.000100879670728755
"rugby",0.000100879670728755
"ruinmydayoffin4words",0.000100879670728755
"rumanrights",0.000100879670728755
"run",0.000100879670728755
"rysenshyne",0.000100879670728755
"sadvegan",0.000100879670728755
"saenews",0.000100879670728755
"salisbury",0.000100879670728755
"sallahselfie",0.000100879670728755
"samanata",0.000100879670728755
"samanata_id",0.000100879670728755
"samantavillar",0.000100879670728755
"sanditonpbs",0.000100879670728755
"sandop",0.000100879670728755
"santé",0.000100879670728755
"sarawa",0.000100879670728755
"sassax",0.000100879670728755
"saveborneorainforest",0.000100879670728755
"savedyouaclick",0.000100879670728755
"saveendangeredspecies",0.000100879670728755
"saveoranguatans",0.000100879670728755
"saveorangutangs",0.000100879670728755
"saveourelephants",0.000100879670728755
"saveourfuture",0.000100879670728755
"savepygmyhippos",0.000100879670728755
"saverhinos",0.000100879670728755
"savespecies",0.000100879670728755
"savesumatra",0.000100879670728755
"savethebees",0.000100879670728755
"savethechimpanzees",0.000100879670728755
"savetheelephant",0.000100879670728755
"savetheirhome",0.000100879670728755
"savethemonkeys",0.000100879670728755
"savetheoragutans",0.000100879670728755
"savetheorang",0.000100879670728755
"savetheorangs",0.000100879670728755
"savethepygmyelephants",0.000100879670728755
"savetherangtans",0.000100879670728755
"savetherhino",0.000100879670728755
"savethesumatrantiger",0.000100879670728755
"sawi",0.000100879670728755
"sawitkecil",0.000100879670728755
"sayang",0.000100879670728755
"saynotoplamoi",0.000100879670728755
"saynotoplamoil",0.000100879670728755
"sb2021",0.000100879670728755
"sb48bonn",0.000100879670728755
"sblc",0.000100879670728755
"scbo2018",0.000100879670728755
"schoolsreopening",0.000100879670728755
"sciresearch",0.000100879670728755
"screenscrape",0.000100879670728755
"sdgs2",0.000100879670728755
"sdi",0.000100879670728755
"searrpmeeting",0.000100879670728755
"sedekahkoin",0.000100879670728755
"sej2015",0.000100879670728755
"self",0.000100879670728755
"selfcareisahabit",0.000100879670728755
"selfcaresaturday",0.000100879670728755
"selfdriving",0.000100879670728755
"sesdilu62",0.000100879670728755
"sfrtg",0.000100879670728755
"shameonpmc",0.000100879670728755
"shareknowledge",0.000100879670728755
"sharingknowledge",0.000100879670728755
"sharjah24",0.000100879670728755
"shigegebypituhills",0.000100879670728755
"shiseido",0.000100879670728755
"shopethical",0.000100879670728755
"shopwellfortheplanet",0.000100879670728755
"shortbread",0.000100879670728755
"showlovethehollandiaevapway",0.000100879670728755
"shwepadonmar",0.000100879670728755
"sideways",0.000100879670728755
"signalofchange",0.000100879670728755
"signandshare",0.000100879670728755
"silo",0.000100879670728755
"simeplantation",0.000100879670728755
"similac",0.000100879670728755
"similacgrowingkid",0.000100879670728755
"simsimi",0.000100879670728755
"singaporebizupdate",0.000100879670728755
"singaporeupdate",0.000100879670728755
"sipalmoil",0.000100879670728755
"sirdavid",0.000100879670728755
"sirim",0.000100879670728755
"sisjournalism",0.000100879670728755
"siska",0.000100879670728755
"siwalalat",0.000100879670728755
"sixthmassextinction",0.000100879670728755
"sizeofwales",0.000100879670728755
"skaleskayefi",0.000100879670728755
"skinpotions",0.000100879670728755
"slide",0.000100879670728755
"slowtv",0.000100879670728755
"sm24hrs",0.000100879670728755
"smallbatch",0.000100879670728755
"smallchange",0.000100879670728755
"smartconsumer",0.000100879670728755
"smartdevelopment",0.000100879670728755
"snackdifferently",0.000100879670728755
"snackfriday",0.000100879670728755
"snacking",0.000100879670728755
"soapshop",0.000100879670728755
"soaptalktip",0.000100879670728755
"socialdistancing",0.000100879670728755
"socialmarketing",0.000100879670728755
"soda",0.000100879670728755
"sohealthy",0.000100879670728755
"soilassociation",0.000100879670728755
"soilnotoil",0.000100879670728755
"soja",0.000100879670728755
"solutionsfor",0.000100879670728755
"somema",0.000100879670728755
"soproud",0.000100879670728755
"sopvegas",0.000100879670728755
"sorong",0.000100879670728755
"sortitout",0.000100879670728755
"sosamazonia",0.000100879670728755
"soulfood",0.000100879670728755
"soups",0.000100879670728755
"sourced",0.000100879670728755
"sourcemorally",0.000100879670728755
"sourdough",0.000100879670728755
"southdevon",0.000100879670728755
"southflorida",0.000100879670728755
"southhams",0.000100879670728755
"soyabeanoil",0.000100879670728755
"soyeco",0.000100879670728755
"spawellness",0.000100879670728755
"specialk",0.000100879670728755
"specialty",0.000100879670728755
"spiceorigins",0.000100879670728755
"spicetv",0.000100879670728755
"spreadgood",0.000100879670728755
"sprouts",0.000100879670728755
"sschat",0.000100879670728755
"ssese",0.000100879670728755
"standardchartered",0.000100879670728755
"stannesonsea",0.000100879670728755
"starahmama",0.000100879670728755
"starbuckscoffee",0.000100879670728755
"starlingsessions",0.000100879670728755
"starlivearena",0.000100879670728755
"starr",0.000100879670728755
"starrfm",0.000100879670728755
"starter",0.000100879670728755
"startingafreshbypo",0.000100879670728755
"startuphero",0.000100879670728755
"startwithsomething",0.000100879670728755
"stasiareport",0.000100879670728755
"state",0.000100879670728755
"stateless",0.000100879670728755
"stayhomesavelives",0.000100879670728755
"stbarts20",0.000100879670728755
"steemit",0.000100879670728755
"stemed",0.000100879670728755
"stl",0.000100879670728755
"stolendreams",0.000100879670728755
"stopbuyingpalmoil",0.000100879670728755
"stopdeforrestation",0.000100879670728755
"stopexploitation",0.000100879670728755
"stopf",0.000100879670728755
"stopthechop",0.000100879670728755
"storyoftheday",0.000100879670728755
"straitstimes",0.000100879670728755
"strategideminkribangkit",0.000100879670728755
"struggles",0.000100879670728755
"students",0.000100879670728755
"studentvoice",0.000100879670728755
"stupidbrexiteers",0.000100879670728755
"stupidpeople",0.000100879670728755
"subscriptionbox",0.000100879670728755
"sucks",0.000100879670728755
"summercruisebyshunscot",0.000100879670728755
"summerreadingchallenge",0.000100879670728755
"sunoil",0.000100879670728755
"sunstainability",0.000100879670728755
"superfoo",0.000100879670728755
"supertrees",0.000100879670728755
"supplierengagement",0.000100879670728755
"supplychainsustainability",0.000100879670728755
"supportmalaysianeconomy",0.000100879670728755
"surprise",0.000100879670728755
"surveillance",0.000100879670728755
"sus",0.000100879670728755
"suspend",0.000100879670728755
"suspended",0.000100879670728755
"sustai",0.000100879670728755
"sustaina",0.000100879670728755
"sustainabilityfocus",0.000100879670728755
"sustainabilitygoals",0.000100879670728755
"sustainabilityspotlight",0.000100879670728755
"sustainablebrands",0.000100879670728755
"sustainablecities",0.000100879670728755
"sustainablepalmoilpalm",0.000100879670728755
"sustainablepractices",0.000100879670728755
"sustainableretailer",0.000100879670728755
"sustainabletravel",0.000100879670728755
"sustainale",0.000100879670728755
"sustainblepalmoil",0.000100879670728755
"sustylicous",0.000100879670728755
"sweetpotatofries",0.000100879670728755
"swissforextrading",0.000100879670728755
"sxsw",0.000100879670728755
"syllabus",0.000100879670728755
"systemchange",0.000100879670728755
"systemsthinking",0.000100879670728755
"sytrinol",0.000100879670728755
"tadfarmsng",0.000100879670728755
"tadiconnect",0.000100879670728755
"taf",0.000100879670728755
"tag",0.000100879670728755
"tagc",0.000100879670728755
"taib",0.000100879670728755
"talk",0.000100879670728755
"tamil",0.000100879670728755
"tanktelemetry",0.000100879670728755
"tanotoinitiative",0.000100879670728755
"tartus",0.000100879670728755
"tastyfix",0.000100879670728755
"tastytip",0.000100879670728755
"tawau",0.000100879670728755
"tbhq",0.000100879670728755
"teamautofollow",0.000100879670728755
"teambuaya",0.000100879670728755
"teamburgh",0.000100879670728755
"teamfulo",0.000100879670728755
"teamlife",0.000100879670728755
"tecnophantomaiii",0.000100879670728755
"teknologi",0.000100879670728755
"telfordhour",0.000100879670728755
"tendring",0.000100879670728755
"terimakasihindonesia",0.000100879670728755
"terroristnationpakistan",0.000100879670728755
"texas",0.000100879670728755
"tfaga17",0.000100879670728755
"thaitvnews",0.000100879670728755
"thatsinteresting",0.000100879670728755
"thebfg_worldafrica",0.000100879670728755
"thebmj",0.000100879670728755
"thebornforegalaxy",0.000100879670728755
"thedonsblessings",0.000100879670728755
"thefassexperience",0.000100879670728755
"thegnb",0.000100879670728755
"theinternationalyeticollective",0.000100879670728755
"theisleofwightsoapcompany",0.000100879670728755
"thejakartapost",0.000100879670728755
"thelifecycle",0.000100879670728755
"thelockdown",0.000100879670728755
"thenightmarebeforechristmas",0.000100879670728755
"thepalmbeaches",0.000100879670728755
"therealthing",0.000100879670728755
"thespiceadventuress",0.000100879670728755
"thestudioad",0.000100879670728755
"thesudscafe",0.000100879670728755
"thesun",0.000100879670728755
"thetruthis",0.000100879670728755
"thevoicenigeria",0.000100879670728755
"thingsafricansbuywith200dollars",0.000100879670728755
"thingsinacalabagirlspurse",0.000100879670728755
"thingsinanibogirl",0.000100879670728755
"thingsnigerianscheckonyoutube",0.000100879670728755
"thingsnottodoonathursday",0.000100879670728755
"thingsthatcangetyoukilledinanafricanhome",0.000100879670728755
"thingsyouputinghanaianfoods",0.000100879670728755
"thinkaboutit",0.000100879670728755
"thinkcsr",0.000100879670728755
"thinkoftheorangutans",0.000100879670728755
"thinkprogress",0.000100879670728755
"thisdayinmädchenhistory",0.000100879670728755
"thisispalmoil",0.000100879670728755
"thobirosetravels",0.000100879670728755
"threatened",0.000100879670728755
"thumbsuptrunksup",0.000100879670728755
"thursdaytruth",0.000100879670728755
"tiere",0.000100879670728755
"tigerchallenge",0.000100879670728755
"times",0.000100879670728755
"timtam",0.000100879670728755
"tmrworld",0.000100879670728755
"tngovt",0.000100879670728755
"toblerone",0.000100879670728755
"toffees",0.000100879670728755
